Date,Open,High,Low,Close,Adj Close,Volume
2010-09-13,18336000.000000,18336000.000000,16920000.000000,17059200.000000,15162588.000000,1
2010-09-14,17174400.000000,17616000.000000,15796800.000000,16161600.000000,14364779.000000,1
2010-09-15,16497600.000000,16896000.000000,16204800.000000,16334400.000000,14518369.000000,0
2010-09-16,16507200.000000,16684800.000000,15844800.000000,15921600.000000,14151463.000000,0
2010-09-17,15724800.000000,16156800.000000,15609600.000000,15897600.000000,14130132.000000,0
2010-09-20,15921600.000000,16368000.000000,15604800.000000,15686400.000000,13942411.000000,1
2010-09-21,15595200.000000,15974400.000000,15412800.000000,15758400.000000,14006409.000000,0
2010-09-22,16166400.000000,16800000.000000,15878400.000000,16420800.000000,14595163.000000,1
2010-09-23,17049600.000000,17232000.000000,15259200.000000,16113600.000000,14322117.000000,0
2010-09-24,15422400.000000,15422400.000000,14121600.000000,14160000.000000,12585713.000000,1
2010-09-27,14083200.000000,14611200.000000,14044800.000000,14424000.000000,12820365.000000,0
2010-09-28,14395200.000000,14841600.000000,13651200.000000,13713600.000000,12188945.000000,1
2010-09-29,14020800.000000,14020800.000000,13147200.000000,13478400.000000,11979895.000000,0
2010-09-30,13224000.000000,14121600.000000,12950400.000000,13723200.000000,12197478.000000,0
2010-10-01,13569600.000000,14179200.000000,13305600.000000,13872000.000000,12329734.000000,0
2010-10-04,13944000.000000,14894400.000000,13934400.000000,14462400.000000,12854493.000000,0
2010-10-05,14131200.000000,14136000.000000,13411200.000000,13603200.000000,12090820.000000,0
2010-10-06,13579200.000000,14457600.000000,13512000.000000,14131200.000000,12560118.000000,0
2010-10-07,13915200.000000,14414400.000000,13795200.000000,13948800.000000,12397997.000000,0
2010-10-08,14203200.000000,14505600.000000,13449600.000000,13574400.000000,12065221.000000,0
2010-10-11,13440000.000000,13492800.000000,12892800.000000,13238400.000000,11766575.000000,0
2010-10-12,13416000.000000,13641600.000000,12811200.000000,12969600.000000,11527663.000000,0
2010-10-13,12849600.000000,13281600.000000,12705600.000000,12907200.000000,11472200.000000,0
2010-10-14,12864000.000000,13219200.000000,12638400.000000,13012800.000000,11566057.000000,0
2010-10-15,12758400.000000,13305600.000000,12628800.000000,12777600.000000,11357008.000000,0
2010-10-18,12772800.000000,13315200.000000,12772800.000000,13012800.000000,11566057.000000,0
2010-10-19,13608000.000000,13920000.000000,12873600.000000,13545600.000000,12039625.000000,0
2010-10-20,13536000.000000,13819200.000000,13123200.000000,13329600.000000,11847638.000000,0
2010-10-21,13209600.000000,13872000.000000,13185600.000000,13507200.000000,12005492.000000,0
2010-10-22,13473600.000000,13473600.000000,12628800.000000,12734400.000000,11318610.000000,0
2010-10-25,12513600.000000,12513600.000000,12076800.000000,12292800.000000,10926106.000000,0
2010-10-26,12480000.000000,12840000.000000,12288000.000000,12446400.000000,11062629.000000,0
2010-10-27,12403200.000000,12412800.000000,11280000.000000,11294400.000000,10038708.000000,1
2010-10-28,11328000.000000,11688000.000000,11203200.000000,11280000.000000,10025908.000000,1
2010-10-29,11380800.000000,11380800.000000,10968000.000000,11059200.000000,9829656.000000,0
2010-11-01,10958400.000000,11414400.000000,10828800.000000,11174400.000000,9932049.000000,0
2010-11-02,10857600.000000,11112000.000000,10780800.000000,10963200.000000,9744328.000000,0
2010-11-03,10838400.000000,11092800.000000,10593600.000000,10603200.000000,9424354.000000,0
2010-11-04,10305600.000000,10305600.000000,9585600.000000,9614400.000000,8545489.000000,1
2010-11-05,9595200.000000,9638400.000000,9278400.000000,9436800.000000,8387631.500000,0
2010-11-08,9465600.000000,9547200.000000,9235200.000000,9436800.000000,8387631.500000,0
2010-11-09,9364800.000000,9844800.000000,9364800.000000,9729600.000000,8647878.000000,0
2010-11-10,9763200.000000,10108800.000000,9720000.000000,9734400.000000,8652145.000000,0
2010-11-11,10473600.000000,10790400.000000,9988800.000000,10070400.000000,8950790.000000,1
2010-11-12,10209600.000000,10392000.000000,9614400.000000,10089600.000000,8967856.000000,0
2010-11-15,9825600.000000,10320000.000000,9811200.000000,10310400.000000,9164107.000000,0
2010-11-16,10584000.000000,10920000.000000,10272000.000000,10761600.000000,9565143.000000,0
2010-11-17,10800000.000000,10905600.000000,10406400.000000,10780800.000000,9582209.000000,0
2010-11-18,10464000.000000,10464000.000000,10041600.000000,10176000.000000,9044650.000000,0
2010-11-19,10248000.000000,10248000.000000,9604800.000000,9667200.000000,8592415.000000,0
2010-11-22,9667200.000000,9729600.000000,9302400.000000,9316800.000000,8280974.500000,0
2010-11-23,9681600.000000,9681600.000000,9379200.000000,9537600.000000,8477226.000000,0
2010-11-24,9364800.000000,9364800.000000,8740800.000000,8803200.000000,7824476.000000,0
2010-11-26,9000000.000000,9019200.000000,8832000.000000,8952000.000000,7956732.500000,0
2010-11-29,9081600.000000,9340800.000000,8961600.000000,9014400.000000,8012194.000000,0
2010-11-30,9360000.000000,9427200.000000,9216000.000000,9331200.000000,8293772.000000,0
2010-12-01,8884800.000000,8884800.000000,8409600.000000,8443200.000000,7504499.500000,0
2010-12-02,8419200.000000,8419200.000000,7944000.000000,7944000.000000,7060799.500000,0
2010-12-03,8131200.000000,8145600.000000,7800000.000000,7857600.000000,6984005.000000,0
2010-12-06,7824000.000000,8054400.000000,7824000.000000,7881600.000000,7005337.000000,0
2010-12-07,7646400.000000,7905600.000000,7531200.000000,7862400.000000,6988271.500000,0
2010-12-08,7905600.000000,7963200.000000,7670400.000000,7680000.000000,6826150.500000,0
2010-12-09,7560000.000000,7694400.000000,7502400.000000,7632000.000000,6783486.500000,0
2010-12-10,7588800.000000,7704000.000000,7521600.000000,7598400.000000,6753623.000000,0
2010-12-13,7507200.000000,7800000.000000,7468800.000000,7790400.000000,6924276.000000,0
2010-12-14,7416000.000000,7660800.000000,7348800.000000,7598400.000000,7063949.000000,0
2010-12-15,7699200.000000,7867200.000000,7512000.000000,7833600.000000,7282605.000000,0
2010-12-16,7819200.000000,7867200.000000,7612800.000000,7694400.000000,7153196.500000,0
2010-12-17,7689600.000000,7689600.000000,7483200.000000,7536000.000000,7005937.000000,0
2010-12-20,7540800.000000,7684800.000000,7478400.000000,7608000.000000,7072874.500000,0
2010-12-21,7536000.000000,7536000.000000,7368000.000000,7454400.000000,6930078.000000,0
2010-12-22,7497600.000000,7665600.000000,7425600.000000,7440000.000000,6916691.000000,0
2010-12-23,7555200.000000,7555200.000000,7430400.000000,7516800.000000,6988089.000000,0
2010-12-27,7660800.000000,7771200.000000,7430400.000000,7473600.000000,6947927.000000,0
2010-12-28,7492800.000000,7651200.000000,7440000.000000,7560000.000000,7028250.500000,0
2010-12-29,7536000.000000,7632000.000000,7497600.000000,7536000.000000,7005937.000000,0
2010-12-30,7526400.000000,7579200.000000,7435200.000000,7473600.000000,6947927.000000,0
2010-12-31,7531200.000000,7584000.000000,7454400.000000,7502400.000000,6974701.500000,0
2011-01-03,7372800.000000,7406400.000000,7075200.000000,7344000.000000,6827442.500000,0
2011-01-04,7272000.000000,7526400.000000,7161600.000000,7305600.000000,6791743.500000,0
2011-01-05,7430400.000000,7468800.000000,7176000.000000,7219200.000000,6711421.500000,0
2011-01-06,7156800.000000,7156800.000000,6806400.000000,6816000.000000,6336581.000000,0
2011-01-07,6811200.000000,7089600.000000,6686400.000000,6772800.000000,6296420.000000,0
2011-01-10,6840000.000000,6883200.000000,6528000.000000,6561600.000000,6100075.000000,0
2011-01-11,6451200.000000,6619200.000000,6446400.000000,6494400.000000,6037601.500000,0
2011-01-12,6456000.000000,6456000.000000,6124800.000000,6124800.000000,5693998.500000,1
2011-01-13,6139200.000000,6225600.000000,6038400.000000,6091200.000000,5662761.000000,0
2011-01-14,6057600.000000,6062400.000000,5625600.000000,5635200.000000,5238836.000000,1
2011-01-18,5683200.000000,5779200.000000,5620800.000000,5688000.000000,5287921.500000,0
2011-01-19,5832000.000000,6120000.000000,5793600.000000,6072000.000000,5644912.000000,1
2011-01-20,6216000.000000,6518400.000000,6182400.000000,6283200.000000,5841256.000000,1
2011-01-21,6120000.000000,6427200.000000,6091200.000000,6427200.000000,5975128.500000,0
2011-01-24,6336000.000000,6340800.000000,5923200.000000,5923200.000000,5506577.000000,0
2011-01-25,6024000.000000,6196800.000000,5952000.000000,6076800.000000,5649374.500000,1
2011-01-26,5990400.000000,6091200.000000,5860800.000000,5908800.000000,5493191.000000,1
2011-01-27,5803200.000000,5803200.000000,5534400.000000,5568000.000000,5176362.500000,1
2011-01-28,5520000.000000,6144000.000000,5481600.000000,6028800.000000,5604750.000000,1
2011-01-31,6019200.000000,6187200.000000,5856000.000000,5956800.000000,5537814.500000,0
2011-02-01,5779200.000000,5779200.000000,5424000.000000,5510400.000000,5122813.500000,1
2011-02-02,5558400.000000,5611200.000000,5337600.000000,5428800.000000,5046952.500000,1
2011-02-03,5414400.000000,5563200.000000,5380800.000000,5409600.000000,5029102.500000,0
2011-02-04,5376000.000000,5385600.000000,5073600.000000,5083200.000000,4725661.000000,1
2011-02-07,5030400.000000,5193600.000000,4958400.000000,5136000.000000,4774747.500000,1
2011-02-08,5145600.000000,5270400.000000,5112000.000000,5155200.000000,4792597.000000,1
2011-02-09,5222400.000000,5304000.000000,5150400.000000,5251200.000000,4881845.000000,1
2011-02-10,5419200.000000,5462400.000000,5184000.000000,5203200.000000,4837221.000000,1
2011-02-11,5222400.000000,5313600.000000,5016000.000000,5078400.000000,4721199.500000,0
2011-02-14,5030400.000000,5059200.000000,4848000.000000,4963200.000000,4614102.000000,1
2011-02-15,4972800.000000,5160000.000000,4972800.000000,5107200.000000,4747973.000000,0
2011-02-16,5011200.000000,5044800.000000,4896000.000000,4944000.000000,4596252.000000,0
2011-02-17,5001600.000000,5001600.000000,4694400.000000,4728000.000000,4395445.000000,1
2011-02-18,4699200.000000,4824000.000000,4689600.000000,4766400.000000,4431145.000000,1
2011-02-22,4992000.000000,5361600.000000,4982400.000000,5323200.000000,4948780.500000,1
2011-02-23,5342400.000000,5836800.000000,5284800.000000,5620800.000000,5225448.500000,1
2011-02-24,5544960.000000,5667840.000000,5306880.000000,5341440.000000,4965737.000000,1
2011-02-25,5184000.000000,5184000.000000,4923840.000000,4923840.000000,4577509.500000,2
2011-02-28,4832640.000000,5236800.000000,4832640.000000,5088960.000000,4731016.000000,2
2011-03-01,5044800.000000,5395200.000000,4991040.000000,5383680.000000,5005006.000000,2
2011-03-02,5399040.000000,5399040.000000,4956480.000000,5157120.000000,4794382.000000,3
2011-03-03,4972800.000000,4979520.000000,4811520.000000,4859520.000000,4517714.500000,1
2011-03-04,4887360.000000,5102400.000000,4887360.000000,5007360.000000,4655155.000000,1
2011-03-07,4895040.000000,5576640.000000,4895040.000000,5424960.000000,5043383.500000,3
2011-03-08,5389440.000000,5555520.000000,5232000.000000,5392320.000000,5013039.000000,2
2011-03-09,5472960.000000,5911680.000000,5472960.000000,5877120.000000,5463739.000000,3
2011-03-10,6192000.000000,6352320.000000,6066240.000000,6314880.000000,5870708.500000,3
2011-03-11,6412800.000000,6453120.000000,6085440.000000,6147840.000000,5715417.500000,2
2011-03-14,6211200.000000,6278400.000000,5934720.000000,6170880.000000,5736837.000000,2
2011-03-15,6737280.000000,6950400.000000,6264960.000000,6385920.000000,5936751.500000,3
2011-03-16,6507840.000000,6956160.000000,6168960.000000,6807360.000000,6328548.000000,3
2011-03-17,6509760.000000,6632640.000000,6301440.000000,6547200.000000,6086687.500000,2
2011-03-18,6221760.000000,6563520.000000,6215040.000000,6507840.000000,6050095.500000,2
2011-03-21,6220800.000000,6304320.000000,6007680.000000,6139200.000000,5707385.500000,2
2011-03-22,6149760.000000,6242880.000000,6084480.000000,6220800.000000,5851413.000000,1
2011-03-23,6253440.000000,6411840.000000,6017280.000000,6048960.000000,5689776.500000,2
2011-03-24,5812800.000000,5914560.000000,5557440.000000,5606400.000000,5273496.000000,2
2011-03-25,5571840.000000,5649600.000000,5461440.000000,5635200.000000,5300586.000000,2
2011-03-28,5549760.000000,5639040.000000,5469120.000000,5610240.000000,5277108.000000,1
2011-03-29,5635200.000000,5782080.000000,5457600.000000,5457600.000000,5133531.500000,2
2011-03-30,5304960.000000,5567040.000000,5298240.000000,5449920.000000,5126308.000000,2
2011-03-31,5445120.000000,5642880.000000,5414400.000000,5577600.000000,5246406.500000,2
2011-04-01,5439360.000000,5832000.000000,5439360.000000,5769600.000000,5427005.000000,2
2011-04-04,5733120.000000,6024000.000000,5705280.000000,5920320.000000,5568775.500000,2
2011-04-05,5627520.000000,5649600.000000,5386560.000000,5502720.000000,5175972.500000,3
2011-04-06,5363520.000000,5428800.000000,5251200.000000,5256960.000000,4944805.000000,3
2011-04-07,5260800.000000,5496960.000000,5257920.000000,5343360.000000,5026074.500000,3
2011-04-08,5225280.000000,5536320.000000,5192640.000000,5465280.000000,5140755.500000,2
2011-04-11,5457600.000000,5653440.000000,5439360.000000,5603520.000000,5270787.000000,2
2011-04-12,5759040.000000,6042240.000000,5755200.000000,5954880.000000,5601283.500000,2
2011-04-13,5832960.000000,6019200.000000,5768640.000000,5907840.000000,5557036.000000,3
2011-04-14,6048000.000000,6145920.000000,5881920.000000,5884800.000000,5535364.000000,2
2011-04-15,5928960.000000,6024000.000000,5718720.000000,5773440.000000,5430617.000000,2
2011-04-18,6037440.000000,6215040.000000,5984640.000000,6082560.000000,5721382.000000,3
2011-04-19,6115200.000000,6161280.000000,5987520.000000,6007680.000000,5650947.500000,1
2011-04-20,5466240.000000,5508480.000000,5232000.000000,5238720.000000,4927649.000000,2
2011-04-21,5144640.000000,5313600.000000,5124480.000000,5248320.000000,4936678.000000,1
2011-04-25,5205120.000000,5287680.000000,5148480.000000,5232000.000000,4921327.500000,1
2011-04-26,5186880.000000,5212800.000000,4959360.000000,4989120.000000,4692869.500000,2
2011-04-27,5040000.000000,5154240.000000,4953600.000000,4990080.000000,4693772.500000,2
2011-04-28,5028480.000000,5170560.000000,4976640.000000,5071680.000000,4770527.000000,1
2011-04-29,5088000.000000,5088000.000000,4980480.000000,5005440.000000,4708220.000000,1
2011-05-02,4941120.000000,5184000.000000,4941120.000000,5153280.000000,4847281.500000,1
2011-05-03,5218560.000000,5441280.000000,5178240.000000,5349120.000000,5031493.000000,2
2011-05-04,5273280.000000,5527680.000000,5204160.000000,5332800.000000,5016141.500000,2
2011-05-05,5413440.000000,5436480.000000,5138880.000000,5304000.000000,4989052.000000,2
2011-05-06,5114880.000000,5240640.000000,5001600.000000,5186880.000000,4878886.000000,1
2011-05-09,5211840.000000,5335680.000000,5178240.000000,5225280.000000,4915006.500000,1
2011-05-10,5212800.000000,5241600.000000,5104320.000000,5157120.000000,4850894.000000,1
2011-05-11,5136000.000000,5365440.000000,5073600.000000,5272320.000000,4959252.500000,1
2011-05-12,5346240.000000,5361600.000000,5006400.000000,5056320.000000,4756079.500000,1
2011-05-13,5088960.000000,5256000.000000,5035200.000000,5250240.000000,4938483.500000,1
2011-05-16,5296320.000000,5486400.000000,5131200.000000,5470080.000000,5145271.500000,1
2011-05-17,5528640.000000,5816640.000000,5528640.000000,5664000.000000,5327676.000000,2
2011-05-18,5602560.000000,5615040.000000,5289600.000000,5352960.000000,5035105.500000,1
2011-05-19,5424000.000000,5623680.000000,5415360.000000,5477760.000000,5152494.500000,1
2011-05-20,5458560.000000,5616000.000000,5440320.000000,5523840.000000,5195838.500000,1
2011-05-23,5736000.000000,5875200.000000,5736000.000000,5872320.000000,5523626.000000,2
2011-05-24,5802240.000000,6010560.000000,5760960.000000,6002880.000000,5646432.500000,1
2011-05-25,6069120.000000,6105600.000000,5774400.000000,5838720.000000,5492020.500000,1
2011-05-26,5857920.000000,5918400.000000,5639040.000000,5673600.000000,5336705.500000,1
2011-05-27,5548800.000000,5548800.000000,5411520.000000,5468160.000000,5143465.000000,1
2011-05-31,5291520.000000,5380800.000000,5226240.000000,5229120.000000,4918618.500000,2
2011-06-01,5257920.000000,5699520.000000,5255040.000000,5692800.000000,5354765.000000,1
2011-06-02,5661120.000000,5769600.000000,5529600.000000,5694720.000000,5356570.500000,1
2011-06-03,5850240.000000,6011520.000000,5748480.000000,5996160.000000,5640111.500000,1
2011-06-06,6027840.000000,6144000.000000,5937600.000000,6133440.000000,5769240.500000,1
2011-06-07,6021120.000000,6041280.000000,5854080.000000,6041280.000000,5682552.500000,1
2011-06-08,6122880.000000,6466560.000000,6122880.000000,6407040.000000,6026594.000000,2
2011-06-09,6377280.000000,6489600.000000,6267840.000000,6382080.000000,6003116.000000,1
2011-06-10,6468480.000000,6823680.000000,6417600.000000,6697920.000000,6300202.000000,2
